GHO,Indicator,PUBLISH STATES,Year,WHO region,World Bank income group,Country,Display Value,Numeric Value,Low Value,High Value,Comments
WHS9_86,Population (in thousands) total,Published,2012,Americas,,Saint Lucia,181,181,,,
WHS9_86,Population (in thousands) total,Published,1990,Americas,,Saint Vincent and the Grenadines,108,108,,,
WHS9_86,Population (in thousands) total,Published,1991,Americas,,Saint Vincent and the Grenadines,108,108,,,
WHS9_86,Population (in thousands) total,Published,1992,Americas,,Saint Vincent and the Grenadines,108,108,,,
WHS9_86,Population (in thousands) total,Published,1993,Americas,,Saint Vincent and the Grenadines,108,108,,,
WHS9_86,Population (in thousands) total,Published,1994,Americas,,Saint Vincent and the Grenadines,108,108,,,
WHS9_86,Population (in thousands) total,Published,1995,Americas,,Saint Vincent and the Grenadines,108,108,,,
WHS9_86,Population (in thousands) total,Published,1996,Americas,,Saint Vincent and the Grenadines,108,108,,,
WHS9_86,Population (in thousands) total,Published,1997,Americas,,Saint Vincent and the Grenadines,108,108,,,
WHS9_86,Population (in thousands) total,Published,1998,Americas,,Saint Vincent and the Grenadines,108,108,,,
WHS9_86,Population (in thousands) total,Published,1999,Americas,,Saint Vincent and the Grenadines,108,108,,,
WHS9_86,Population (in thousands) total,Published,2000,Americas,,Saint Vincent and the Grenadines,108,108,,,
WHS9_86,Population (in thousands) total,Published,2001,Americas,,Saint Vincent and the Grenadines,108,108,,,
WHS9_86,Population (in thousands) total,Published,2002,Americas,,Saint Vincent and the Grenadines,108,108,,,
WHS9_86,Population (in thousands) total,Published,2003,Americas,,Saint Vincent and the Grenadines,108,108,,,
WHS9_86,Population (in thousands) total,Published,2004,Americas,,Saint Vincent and the Grenadines,109,109,,,
WHS9_86,Population (in thousands) total,Published,2005,Americas,,Saint Vincent and the Grenadines,109,109,,,
WHS9_86,Population (in thousands) total,Published,2006,Americas,,Saint Vincent and the Grenadines,109,109,,,
WHS9_86,Population (in thousands) total,Published,2007,Americas,,Saint Vincent and the Grenadines,109,109,,,
WHS9_86,Population (in thousands) total,Published,2008,Americas,,Saint Vincent and the Grenadines,109,109,,,
WHS9_86,Population (in thousands) total,Published,2009,Americas,,Saint Vincent and the Grenadines,109,109,,,
WHS9_86,Population (in thousands) total,Published,2010,Americas,,Saint Vincent and the Grenadines,109,109,,,
WHS9_86,Population (in thousands) total,Published,2011,Americas,,Saint Vincent and the Grenadines,109,109,,,
WHS9_86,Population (in thousands) total,Published,2012,Americas,,Saint Vincent and the Grenadines,109,109,,,
WHS9_86,Population (in thousands) total,Published,1990,Western Pacific,,Samoa,163,163,,,
WHS9_86,Population (in thousands) total,Published,1991,Western Pacific,,Samoa,164,164,,,
WHS9_86,Population (in thousands) total,Published,1992,Western Pacific,,Samoa,166,166,,,
WHS9_86,Population (in thousands) total,Published,1993,Western Pacific,,Samoa,167,167,,,
WHS9_86,Population (in thousands) total,Published,1994,Western Pacific,,Samoa,169,169,,,
WHS9_86,Population (in thousands) total,Published,1995,Western Pacific,,Samoa,170,170,,,
WHS9_86,Population (in thousands) total,Published,1996,Western Pacific,,Samoa,171,171,,,
WHS9_86,Population (in thousands) total,Published,1997,Western Pacific,,Samoa,172,172,,,
WHS9_86,Population (in thousands) total,Published,1998,Western Pacific,,Samoa,173,173,,,
WHS9_86,Population (in thousands) total,Published,1999,Western Pacific,,Samoa,174,174,,,
WHS9_86,Population (in thousands) total,Published,2000,Western Pacific,,Samoa,175,175,,,
WHS9_86,Population (in thousands) total,Published,2001,Western Pacific,,Samoa,176,176,,,
WHS9_86,Population (in thousands) total,Published,2002,Western Pacific,,Samoa,177,177,,,
WHS9_86,Population (in thousands) total,Published,2003,Western Pacific,,Samoa,178,178,,,
WHS9_86,Population (in thousands) total,Published,2004,Western Pacific,,Samoa,179,179,,,
WHS9_86,Population (in thousands) total,Published,2005,Western Pacific,,Samoa,180,180,,,
WHS9_86,Population (in thousands) total,Published,2006,Western Pacific,,Samoa,181,181,,,
WHS9_86,Population (in thousands) total,Published,2007,Western Pacific,,Samoa,182,182,,,
WHS9_86,Population (in thousands) total,Published,2008,Western Pacific,,Samoa,183,183,,,
WHS9_86,Population (in thousands) total,Published,2009,Western Pacific,,Samoa,185,185,,,
WHS9_86,Population (in thousands) total,Published,2010,Western Pacific,,Samoa,186,186,,,
WHS9_86,Population (in thousands) total,Published,2011,Western Pacific,,Samoa,187,187,,,
WHS9_86,Population (in thousands) total,Published,2012,Western Pacific,,Samoa,189,189,,,
WHS9_86,Population (in thousands) total,Published,1990,Europe,,San Marino,24,24,,,
WHS9_86,Population (in thousands) total,Published,1991,Europe,,San Marino,24,24,,,
WHS9_86,Population (in thousands) total,Published,1992,Europe,,San Marino,25,25,,,
WHS9_86,Population (in thousands) total,Published,1993,Europe,,San Marino,25,25,,,
WHS9_86,Population (in thousands) total,Published,1994,Europe,,San Marino,25,25,,,
WHS9_86,Population (in thousands) total,Published,1995,Europe,,San Marino,26,26,,,
WHS9_86,Population (in thousands) total,Published,1996,Europe,,San Marino,26,26,,,
WHS9_86,Population (in thousands) total,Published,1997,Europe,,San Marino,26,26,,,
WHS9_86,Population (in thousands) total,Published,1998,Europe,,San Marino,26,26,,,
WHS9_86,Population (in thousands) total,Published,1999,Europe,,San Marino,27,27,,,
WHS9_86,Population (in thousands) total,Published,2000,Europe,,San Marino,27,27,,,
WHS9_86,Population (in thousands) total,Published,2001,Europe,,San Marino,27,27,,,
WHS9_86,Population (in thousands) total,Published,2002,Europe,,San Marino,28,28,,,
WHS9_86,Population (in thousands) total,Published,2003,Europe,,San Marino,29,29,,,
WHS9_86,Population (in thousands) total,Published,2004,Europe,,San Marino,29,29,,,
WHS9_86,Population (in thousands) total,Published,2005,Europe,,San Marino,30,30,,,
WHS9_86,Population (in thousands) total,Published,2006,Europe,,San Marino,30,30,,,
WHS9_86,Population (in thousands) total,Published,2007,Europe,,San Marino,30,30,,,
WHS9_86,Population (in thousands) total,Published,2008,Europe,,San Marino,31,31,,,
WHS9_86,Population (in thousands) total,Published,2009,Europe,,San Marino,31,31,,,
WHS9_86,Population (in thousands) total,Published,2010,Europe,,San Marino,31,31,,,
WHS9_86,Population (in thousands) total,Published,2011,Europe,,San Marino,31,31,,,
WHS9_86,Population (in thousands) total,Published,2012,Europe,,San Marino,31,31,,,
WHS9_86,Population (in thousands) total,Published,1990,Africa,,Sao Tome and Principe,117,117,,,
WHS9_86,Population (in thousands) total,Published,1991,Africa,,Sao Tome and Principe,120,120,,,
WHS9_86,Population (in thousands) total,Published,1992,Africa,,Sao Tome and Principe,123,123,,,
WHS9_86,Population (in thousands) total,Published,1993,Africa,,Sao Tome and Principe,126,126,,,
WHS9_86,Population (in thousands) total,Published,1994,Africa,,Sao Tome and Principe,128,128,,,
WHS9_86,Population (in thousands) total,Published,1995,Africa,,Sao Tome and Principe,130,130,,,
WHS9_86,Population (in thousands) total,Published,1996,Africa,,Sao Tome and Principe,132,132,,,
WHS9_86,Population (in thousands) total,Published,1997,Africa,,Sao Tome and Principe,134,134,,,
WHS9_86,Population (in thousands) total,Published,1998,Africa,,Sao Tome and Principe,136,136,,,
WHS9_86,Population (in thousands) total,Published,1999,Africa,,Sao Tome and Principe,137,137,,,
WHS9_86,Population (in thousands) total,Published,2000,Africa,,Sao Tome and Principe,139,139,,,
WHS9_86,Population (in thousands) total,Published,2001,Africa,,Sao Tome and Principe,142,142,,,
WHS9_86,Population (in thousands) total,Published,2002,Africa,,Sao Tome and Principe,144,144,,,
WHS9_86,Population (in thousands) total,Published,2003,Africa,,Sao Tome and Principe,147,147,,,
WHS9_86,Population (in thousands) total,Published,2004,Africa,,Sao Tome and Principe,151,151,,,
WHS9_86,Population (in thousands) total,Published,2005,Africa,,Sao Tome and Principe,155,155,,,
WHS9_86,Population (in thousands) total,Published,2006,Africa,,Sao Tome and Principe,159,159,,,
WHS9_86,Population (in thousands) total,Published,2007,Africa,,Sao Tome and Principe,163,163,,,
WHS9_86,Population (in thousands) total,Published,2008,Africa,,Sao Tome and Principe,168,168,,,
WHS9_86,Population (in thousands) total,Published,2009,Africa,,Sao Tome and Principe,173,173,,,
WHS9_86,Population (in thousands) total,Published,2010,Africa,,Sao Tome and Principe,178,178,,,
WHS9_86,Population (in thousands) total,Published,2011,Africa,,Sao Tome and Principe,183,183,,,
WHS9_86,Population (in thousands) total,Published,2012,Africa,,Sao Tome and Principe,188,188,,,
WHS9_86,Population (in thousands) total,Published,1990,Eastern Mediterranean,,Saudi Arabia,16206,16206,,,
WHS9_86,Population (in thousands) total,Published,1991,Eastern Mediterranean,,Saudi Arabia,16740,16740,,,
WHS9_86,Population (in thousands) total,Published,1992,Eastern Mediterranean,,Saudi Arabia,17264,17264,,,
WHS9_86,Population (in thousands) total,Published,1993,Eastern Mediterranean,,Saudi Arabia,17758,17758,,,
WHS9_86,Population (in thousands) total,Published,1994,Eastern Mediterranean,,Saudi Arabia,18197,18197,,,
WHS9_86,Population (in thousands) total,Published,1995,Eastern Mediterranean,,Saudi Arabia,18567,18567,,,
WHS9_86,Population (in thousands) total,Published,1996,Eastern Mediterranean,,Saudi Arabia,18848,18848,,,
WHS9_86,Population (in thousands) total,Published,1997,Eastern Mediterranean,,Saudi Arabia,19061,19061,,,
WHS9_86,Population (in thousands) total,Published,1998,Eastern Mediterranean,,Saudi Arabia,19283,19283,,,
WHS9_86,Population (in thousands) total,Published,1999,Eastern Mediterranean,,Saudi Arabia,19621,19621,,,
WHS9_86,Population (in thousands) total,Published,2000,Eastern Mediterranean,,Saudi Arabia,20145,20145,,,
WHS9_86,Population (in thousands) total,Published,2001,Eastern Mediterranean,,Saudi Arabia,20892,20892,,,
WHS9_86,Population (in thousands) total,Published,2002,Eastern Mediterranean,,Saudi Arabia,21825,21825,,,
WHS9_86,Population (in thousands) total,Published,2003,Eastern Mediterranean,,Saudi Arabia,22852,22852,,,
WHS9_86,Population (in thousands) total,Published,2004,Eastern Mediterranean,,Saudi Arabia,23839,23839,,,
WHS9_86,Population (in thousands) total,Published,2005,Eastern Mediterranean,,Saudi Arabia,24690,24690,,,
WHS9_86,Population (in thousands) total,Published,2006,Eastern Mediterranean,,Saudi Arabia,25372,25372,,,
WHS9_86,Population (in thousands) total,Published,2007,Eastern Mediterranean,,Saudi Arabia,25916,25916,,,
WHS9_86,Population (in thousands) total,Published,2008,Eastern Mediterranean,,Saudi Arabia,26366,26366,,,
WHS9_86,Population (in thousands) total,Published,2009,Eastern Mediterranean,,Saudi Arabia,26796,26796,,,
WHS9_86,Population (in thousands) total,Published,2010,Eastern Mediterranean,,Saudi Arabia,27258,27258,,,
WHS9_86,Population (in thousands) total,Published,2011,Eastern Mediterranean,,Saudi Arabia,27762,27762,,,
WHS9_86,Population (in thousands) total,Published,2012,Eastern Mediterranean,,Saudi Arabia,28288,28288,,,
WHS9_86,Population (in thousands) total,Published,1990,Africa,,Senegal,7514,7514,,,
WHS9_86,Population (in thousands) total,Published,1991,Africa,,Senegal,7750,7750,,,
WHS9_86,Population (in thousands) total,Published,1992,Africa,,Senegal,7991,7991,,,
WHS9_86,Population (in thousands) total,Published,1993,Africa,,Senegal,8235,8235,,,
WHS9_86,Population (in thousands) total,Published,1994,Africa,,Senegal,8476,8476,,,
WHS9_86,Population (in thousands) total,Published,1995,Africa,,Senegal,8712,8712,,,
WHS9_86,Population (in thousands) total,Published,1996,Africa,,Senegal,8940,8940,,,
WHS9_86,Population (in thousands) total,Published,1997,Africa,,Senegal,9164,9164,,,
WHS9_86,Population (in thousands) total,Published,1998,Africa,,Senegal,9388,9388,,,
WHS9_86,Population (in thousands) total,Published,1999,Africa,,Senegal,9619,9619,,,
WHS9_86,Population (in thousands) total,Published,2000,Africa,,Senegal,9862,9862,,,
WHS9_86,Population (in thousands) total,Published,2001,Africa,,Senegal,10119,10119,,,
WHS9_86,Population (in thousands) total,Published,2002,Africa,,Senegal,10390,10390,,,
WHS9_86,Population (in thousands) total,Published,2003,Africa,,Senegal,10674,10674,,,
WHS9_86,Population (in thousands) total,Published,2004,Africa,,Senegal,10968,10968,,,
WHS9_86,Population (in thousands) total,Published,2005,Africa,,Senegal,11271,11271,,,
WHS9_86,Population (in thousands) total,Published,2006,Africa,,Senegal,11583,11583,,,
WHS9_86,Population (in thousands) total,Published,2007,Africa,,Senegal,11905,11905,,,
WHS9_86,Population (in thousands) total,Published,2008,Africa,,Senegal,12239,12239,,,
WHS9_86,Population (in thousands) total,Published,2009,Africa,,Senegal,12587,12587,,,
WHS9_86,Population (in thousands) total,Published,2010,Africa,,Senegal,12951,12951,,,
WHS9_86,Population (in thousands) total,Published,2011,Africa,,Senegal,13331,13331,,,
WHS9_86,Population (in thousands) total,Published,2012,Africa,,Senegal,13726,13726,,,
WHS9_86,Population (in thousands) total,Published,1990,Europe,,Serbia,9735,9735,,,
WHS9_86,Population (in thousands) total,Published,1991,Europe,,Serbia,9857,9857,,,
WHS9_86,Population (in thousands) total,Published,1992,Europe,,Serbia,10003,10003,,,
WHS9_86,Population (in thousands) total,Published,1993,Europe,,Serbia,10156,10156,,,
WHS9_86,Population (in thousands) total,Published,1994,Europe,,Serbia,10286,10286,,,
WHS9_86,Population (in thousands) total,Published,1995,Europe,,Serbia,10375,10375,,,
WHS9_86,Population (in thousands) total,Published,1996,Europe,,Serbia,10415,10415,,,
WHS9_86,Population (in thousands) total,Published,1997,Europe,,Serbia,10413,10413,,,
WHS9_86,Population (in thousands) total,Published,1998,Europe,,Serbia,10378,10378,,,
WHS9_86,Population (in thousands) total,Published,1999,Europe,,Serbia,10328,10328,,,
WHS9_86,Population (in thousands) total,Published,2000,Europe,,Serbia,10272,10272,,,
WHS9_86,Population (in thousands) total,Published,2001,Europe,,Serbia,10215,10215,,,
WHS9_86,Population (in thousands) total,Published,2002,Europe,,Serbia,10154,10154,,,
WHS9_86,Population (in thousands) total,Published,2003,Europe,,Serbia,10090,10090,,,
WHS9_86,Population (in thousands) total,Published,2004,Europe,,Serbia,10024,10024,,,
WHS9_86,Population (in thousands) total,Published,2005,Europe,,Serbia,9956,9956,,,
WHS9_86,Population (in thousands) total,Published,2006,Europe,,Serbia,9889,9889,,,
WHS9_86,Population (in thousands) total,Published,2007,Europe,,Serbia,9824,9824,,,
WHS9_86,Population (in thousands) total,Published,2008,Europe,,Serbia,9761,9761,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Panama,30.19,30.19,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Benin,44.09,44.09,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Papua New Guinea,39.72,39.72,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Uzbekistan,31.68,31.68,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Belize,36.96,36.96,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Hungary,15.06,15.06,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Honduras,38.6,38.6,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Guyana,37.24,37.24,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Malawi,46.08,46.08,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,South Sudan,43.6,43.6,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Venezuela (Bolivarian Republic of),30.52,30.52,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Uruguay,23.29,23.29,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Malaysia,29.17,29.17,,,
WHS9_89,Population proportion under 15 (%),Published,2007,South-East Asia,,Maldives,32.2,32.2,,,
WHS9_89,Population proportion under 15 (%),Published,2007,South-East Asia,,Democratic People's Republic of Korea,23.93,23.93,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,South Africa,30.26,30.26,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Palau,31.9,31.9,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Haiti,37.29,37.29,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Paraguay,34.87,34.87,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Czech Republic,14.35,14.35,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Vanuatu,39.09,39.09,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Marshall Islands,31.9,31.9,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Mauritania,41.12,41.12,,,
WHS9_89,Population proportion under 15 (%),Published,2007,South-East Asia,,Sri Lanka,25.21,25.21,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Djibouti,35.74,35.74,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Dominica,27.6,27.6,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Belgium,16.9,16.9,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Mali,46.44,46.44,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Peru,31.2,31.2,,,
WHS9_89,Population proportion under 15 (%),Published,2007,South-East Asia,,India,31.39,31.39,,,
WHS9_89,Population proportion under 15 (%),Published,2007,South-East Asia,,Bhutan,32.02,32.02,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Denmark,18.49,18.49,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Somalia,47.81,47.81,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,C?te d'Ivoire,42.21,42.21,,,
WHS9_89,Population proportion under 15 (%),Published,2007,South-East Asia,,Indonesia,30.02,30.02,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Zambia,46.92,46.92,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Yemen,44.18,44.18,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Belarus,14.96,14.96,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Bolivia (Plurinational State of),37.44,37.44,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Spain,14.62,14.62,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Sudan,42.81,42.81,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Republic of Korea,18,18,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Mexico,31.45,31.45,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Iraq,41.75,41.75,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Bosnia and Herzegovina,18.4,18.4,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Philippines,36.39,36.39,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Poland,15.64,15.64,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Micronesia (Federated States of),38.16,38.16,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Viet Nam,25.43,25.43,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Suriname,29.49,29.49,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Democratic Republic of the Congo,45.97,45.97,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Iceland,21.54,21.54,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Malta,16.44,16.44,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Mauritius,23.03,23.03,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Ireland,20.78,20.78,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Qatar,18.26,18.26,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Republic of Moldova,17.66,17.66,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Bulgaria,13.32,13.32,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Israel,27.53,27.53,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Morocco,29.53,29.53,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Iran (Islamic Republic of),24.23,24.23,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Syrian Arab Republic,37.33,37.33,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Sweden,16.92,16.92,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Switzerland,15.73,15.73,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Botswana,35.06,35.06,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Egypt,31.94,31.94,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Monaco,18.43,18.43,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Brunei Darussalam,28.02,28.02,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Dominican Republic,32.29,32.29,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Portugal,15.44,15.44,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Swaziland,40.56,40.56,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Mongolia,27.64,27.64,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Japan,13.58,13.58,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Burkina Faso,46.34,46.34,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Estonia,15.05,15.05,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,The former Yugoslav Republic of Macedonia,18.73,18.73,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Italy,14.06,14.06,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Mozambique,45.09,45.09,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Ecuador,31.96,31.96,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Zimbabwe,41.55,41.55,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Brazil,26.77,26.77,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Montenegro,19.87,19.87,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Jordan,36.79,36.79,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Cameroon,43.94,43.94,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,El Salvador,34.29,34.29,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Rwanda,44.45,44.45,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Saint Kitts and Nevis,27.6,27.6,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Algeria,27.7,27.7,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Samoa,39.02,39.02,,,
WHS9_89,Population proportion under 15 (%),Published,2007,South-East Asia,,Timor-Leste,47.69,47.69,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Ethiopia,45.69,45.69,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Albania,25.01,25.01,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Burundi,44.46,44.46,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Eritrea,43.06,43.06,,,
WHS9_89,Population proportion under 15 (%),Published,2007,South-East Asia,,Thailand,21.19,21.19,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Russian Federation,14.72,14.72,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Afghanistan,49.25,49.25,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Namibia,39.13,39.13,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Romania,15.03,15.03,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Tajikistan,37.01,37.01,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Cambodia,34.13,34.13,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Equatorial Guinea,39.98,39.98,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Jamaica,30.41,30.41,,,
WHS9_89,Population proportion under 15 (%),Published,2007,South-East Asia,,Myanmar,27.24,27.24,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Nauru,31.9,31.9,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Kazakhstan,24.43,24.43,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Trinidad and Tobago,21.12,21.12,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,France,18.43,18.43,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,San Marino,14.06,14.06,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Chile,23.7,23.7,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Chad,49.16,49.16,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Kenya,42.64,42.64,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Andorra,14.62,14.62,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Togo,42.47,42.47,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Fiji,29.62,29.62,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Central African Republic,41.45,41.45,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Saint Lucia,27.04,27.04,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Kiribati,31.9,31.9,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Saint Vincent and the Grenadines,27.64,27.64,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Angola,47.85,47.85,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Tonga,37.87,37.87,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Cabo Verde,34.84,34.84,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Finland,16.97,16.97,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Canada,17.09,17.09,,,
WHS9_89,Population proportion under 15 (%),Published,2007,South-East Asia,,Nepal,38.74,38.74,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Antigua and Barbuda,27.6,27.6,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Tunisia,24.6,24.6,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Kyrgyzstan,30.43,30.43,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Eastern Mediterranean,,Kuwait,25.44,25.44,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Africa,,Niger,49.39,49.39,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Americas,,Nicaragua,36.44,36.44,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Azerbaijan,24.34,24.34,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Germany,13.9,13.9,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,Tuvalu,32.79,32.79,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Latvia,14.19,14.19,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Georgia,17.55,17.55,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Europe,,Turkmenistan,31.12,31.12,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,China,19.13,19.13,,,
WHS9_89,Population proportion under 15 (%),Published,2007,Western Pacific,,New Zealand,21.06,21.06,,,
